Frequency,Power
8790000.000000,403.128671
8792000.000000,734.991870
8794000.000000,2071.115364
8796000.000000,4708.057165
8798000.000000,1736.338945
8800000.000000,699.282461
8802000.000000,413.020843
8804000.000000,785.531276
8806000.000000,1082.414877
8808000.000000,4351.524016
8810000.000000,612.343735
8812000.000000,764.076772
8814000.000000,879.978717
8816000.000000,375.853935
8818000.000000,1016.497835
8820000.000000,352.744995
8822000.000000,1024.397478
8824000.000000,1176.087241
8826000.000000,681.482864
8828000.000000,1069.266139
8830000.000000,428.845809
8832000.000000,170.106155
8834000.000000,449.505232
8836000.000000,537.632473
8838000.000000,1264.618077
8840000.000000,1227.764608
8842000.000000,975.637451
8844000.000000,221.115603
8846000.000000,1081.912200
8848000.000000,917.009645
8850000.000000,276.092307
8852000.000000,798.821802
8854000.000000,1488.106333
8856000.000000,849.328365
8858000.000000,838.630072
8860000.000000,1252.287391
8862000.000000,2658.863529
8864000.000000,854.947284
8866000.000000,693.551740
8868000.000000,1852.760856
8870000.000000,333.283265
8872000.000000,782.245913
8874000.000000,145.848022
8876000.000000,688.829812
8878000.000000,701.053172
8880000.000000,1778.768446
8882000.000000,619.752548
8884000.000000,1072.880097
8886000.000000,699.931049
8888000.000000,738.338964
8890000.000000,1317.522927
8892000.000000,323.469723
8894000.000000,674.077418
8896000.000000,191.939547
8898000.000000,185.667790
8900000.000000,2975.792820
8902000.000000,6897.834762
8904000.000000,2010.228495
8906000.000000,1770.066186
8908000.000000,1460.254584
8910000.000000,1088.703204
8912000.000000,1429.264863
8914000.000000,2304.086804
8916000.000000,1507.733932
8918000.000000,1434.801491
8920000.000000,417.324079
8922000.000000,1922.279776
8924000.000000,1028.993969
8926000.000000,705.251826
8928000.000000,953.099289
8930000.000000,1622.132002
8932000.000000,904.363411
8934000.000000,1995.393509
8936000.000000,1399.614652
8938000.000000,2505.672318
8940000.000000,402.191549
8942000.000000,1437.428072
8944000.000000,760.066434
8946000.000000,342.878418
8948000.000000,646.224839
8950000.000000,586.191843
8952000.000000,1068.323309
8954000.000000,227.726435
8956000.000000,891.902118
8958000.000000,1293.596964
8960000.000000,541.761869
8962000.000000,403.349381
8964000.000000,325.255888
8966000.000000,719.876307
8968000.000000,2069.028013
8970000.000000,1386.777368
8972000.000000,1534.000624
8974000.000000,1497.828577
8976000.000000,730.682574
8978000.000000,1001.313885
8980000.000000,1817.216943
8982000.000000,1370.167621
8984000.000000,1776.462525
8986000.000000,1398.010198
8988000.000000,1075.632810
8990000.000000,1011.839309
8992000.000000,1050.026184
8994000.000000,1694.765171
8996000.000000,2222.334371
8998000.000000,1825.505159
9000000.000000,785.079254
9002000.000000,1349.239091
9004000.000000,2566.239427
9006000.000000,1414.494805
9008000.000000,2191.116044
9010000.000000,2009.518820
9012000.000000,1726.647484
9014000.000000,2565.513869
9016000.000000,1016.454982
9018000.000000,1665.075908
9020000.000000,1424.961057
9022000.000000,1046.426373
9024000.000000,1514.416791
9026000.000000,1215.461769
9028000.000000,1993.305974
9030000.000000,1596.896460
9032000.000000,1543.187633
9034000.000000,1762.593211
9036000.000000,1312.676252
9038000.000000,1364.168353
9040000.000000,2201.872081
9042000.000000,1426.500961
9044000.000000,2617.681043
9046000.000000,3150.101200
9048000.000000,3161.809506
9050000.000000,1583.158055
9052000.000000,2062.420242
9054000.000000,1847.369540
9056000.000000,2798.827369
9058000.000000,2236.712910
9060000.000000,2414.542699
9062000.000000,2483.011218
9064000.000000,3317.972929
9066000.000000,2488.568057
9068000.000000,3458.218869
9070000.000000,3617.189350
9072000.000000,3183.279179
9074000.000000,3495.467266
9076000.000000,4516.878659
9078000.000000,2622.763044
9080000.000000,3906.182851
9082000.000000,4417.019114
9084000.000000,4306.550298
9086000.000000,3814.704823
9088000.000000,5395.746608
9090000.000000,4552.821868
9092000.000000,4936.591976
9094000.000000,4385.463443
9096000.000000,6497.645182
9098000.000000,6703.998935
9100000.000000,5583.676302
9102000.000000,7195.064296
9104000.000000,7420.607568
9106000.000000,9666.645376
9108000.000000,8378.000680
9110000.000000,57565.999333
9112000.000000,15744.874954
9114000.000000,15746.838710
9116000.000000,19038.775508
9118000.000000,22208.206295
9120000.000000,30104.693704
9122000.000000,47623.682905
9124000.000000,138429.974041
9126000.000000,122947.818117
9128000.000000,39159.374268
9130000.000000,18702.722602
9132000.000000,24096.539957
9134000.000000,114178.518808
9136000.000000,133657.961076
9138000.000000,42406.879991
9140000.000000,30044.619926
9142000.000000,20969.581483
9144000.000000,16362.148051
9146000.000000,17150.005806
9148000.000000,16374.738849
9150000.000000,56425.143461
9152000.000000,12579.639988
9154000.000000,7426.089375
9156000.000000,8038.790476
9158000.000000,7327.208549
9160000.000000,5953.717175
9162000.000000,3698.882591
9164000.000000,5141.000705
9166000.000000,5601.350700
9168000.000000,6595.982476
9170000.000000,31811.035642
9172000.000000,2738.153415
9174000.000000,3270.937688
9176000.000000,5987.504762
9178000.000000,5530.807394
9180000.000000,4112.204495
9182000.000000,5034.861697
9184000.000000,6035.230996
9186000.000000,2286.699098
9188000.000000,4733.884997
9190000.000000,6000.809279
9192000.000000,8531.503030
9194000.000000,12229.579678
9196000.000000,7049.478815
9198000.000000,2706.989141
9200000.000000,1086.661338
9202000.000000,1769.122716
9204000.000000,1505.709505
9206000.000000,5617.165585
9208000.000000,12857.444931
9210000.000000,4897.257215
9212000.000000,17684.667010
9214000.000000,11050.205437
9216000.000000,4549.835483
9218000.000000,3065.070158
9220000.000000,5552.989375
9222000.000000,3160.036112
9224000.000000,6370.833602
9226000.000000,51.600669
9228000.000000,2483.227205
9230000.000000,3000.429092
9232000.000000,3546.476104
9234000.000000,2424.995046
9236000.000000,1904.977608
9238000.000000,2370.545353
9240000.000000,2532.853168
9242000.000000,3787.874715
9244000.000000,7375.327654
9246000.000000,4314.949250
9248000.000000,588.026036
9250000.000000,4408.359701
9252000.000000,1215.345678
9254000.000000,1003.290731
9256000.000000,1928.073926
9258000.000000,1581.079866
9260000.000000,1135.780977
9262000.000000,1763.429494
9264000.000000,605.220777
9266000.000000,765.160781
9268000.000000,2495.656395
9270000.000000,2296.892950
9272000.000000,2148.635042
9274000.000000,5917.397686
9276000.000000,11453.611683
9278000.000000,1345.033808
9280000.000000,1168.979288
9282000.000000,4076.379491
9284000.000000,3365.521613
9286000.000000,3996.193361
9288000.000000,3477.020887
9290000.000000,2561.508542
9292000.000000,5231.575460
9294000.000000,1591.979192
9296000.000000,2331.404421
9298000.000000,2855.576008
9300000.000000,23468.761536
9302000.000000,1984.544145
9304000.000000,2351.340507
9306000.000000,2314.780243
9308000.000000,2122.372284
9310000.000000,6396.990027
9312000.000000,1915.150504
9314000.000000,1661.683770
9316000.000000,1630.373558
9318000.000000,3092.809755
9320000.000000,641.048196
9322000.000000,1855.319982
9324000.000000,1174.782565
9326000.000000,1360.440529
9328000.000000,1934.442934
9330000.000000,1645.044542
9332000.000000,1895.548821
9334000.000000,1356.291023
9336000.000000,2093.124984
9338000.000000,1986.991552
9340000.000000,1179.916702
9342000.000000,1385.533343
9344000.000000,1559.386166
9346000.000000,3252.743623
9348000.000000,3177.530203
9350000.000000,45959.393344
9352000.000000,2724.750519
9354000.000000,4549.426109
9356000.000000,754.352494
9358000.000000,4221.710762
9360000.000000,18857.335694
9362000.000000,4945.903220
9364000.000000,5019.266245
9366000.000000,4610.505384
9368000.000000,6012.052553
9370000.000000,5801.559030
9372000.000000,6607.784255
9374000.000000,9666.590554
9376000.000000,21919.242607
9378000.000000,25406.666010
9380000.000000,206681.324304
9382000.000000,28956.453005
9384000.000000,77874.297105
9386000.000000,35562.140118
9388000.000000,8720.916458
9390000.000000,10340.512282
9392000.000000,448.682676
9394000.000000,13654.225671
9396000.000000,18345.951085
9398000.000000,6649.637872
9400000.000000,4812.119785
9402000.000000,2355.518068
9404000.000000,2549.310458
9406000.000000,3244.047713
9408000.000000,2496.934531
9410000.000000,43863.282679
9412000.000000,11269.068885
9414000.000000,8612.305874
9416000.000000,4700.960710
9418000.000000,964.974132
9420000.000000,834.040139
9422000.000000,1928.756323
9424000.000000,841.892778
9426000.000000,1003.580814
9428000.000000,973.365606
9430000.000000,813.635666
9432000.000000,1033.954714
9434000.000000,893.630385
9436000.000000,309.787275
9438000.000000,853.585120
9440000.000000,743.718881
9442000.000000,1082.146874
9444000.000000,1093.349683
9446000.000000,1838.678869
9448000.000000,2278.288444
9450000.000000,3511.136297
9452000.000000,7042.508389
9454000.000000,21093.901191
9456000.000000,21878.343921
9458000.000000,7622.589179
9460000.000000,3052.071607
9462000.000000,2281.880510
9464000.000000,6860.371801
9466000.000000,14664.792682
9468000.000000,8679.216781
9470000.000000,7686.654129
9472000.000000,8856.462145
9474000.000000,18785.392668
9476000.000000,14980.784362
9478000.000000,6429.420246
9480000.000000,4583.588590
9482000.000000,2952.253730
9484000.000000,2830.808511
9486000.000000,2958.644081
9488000.000000,3977.265293
9490000.000000,4571.960428
9492000.000000,4107.763417
9494000.000000,10395.977067
9496000.000000,7624.826876
9498000.000000,1290.588317
9500000.000000,1583.634264
9502000.000000,2341.313343
9504000.000000,1794.328605
9506000.000000,3443.409830
9508000.000000,3628.735198
9510000.000000,3732.441664
9512000.000000,7952.685720
9514000.000000,15264.449333
9516000.000000,18321.212612
9518000.000000,6903.534349
9520000.000000,3001.837725
9522000.000000,2005.472356
9524000.000000,1222.824995
9526000.000000,2463.014690
9528000.000000,1609.989293
9530000.000000,844.765858
9532000.000000,1039.381064
9534000.000000,1036.785097
9536000.000000,1893.411379
9538000.000000,886.968537
9540000.000000,880.089129
9542000.000000,455.561244
9544000.000000,135.219425
9546000.000000,2441.241988
9548000.000000,241.723759
9550000.000000,50386.671425
9552000.000000,1351.111974
9554000.000000,3227.591539
9556000.000000,312.523266
9558000.000000,618.175856
9560000.000000,979.628239
9562000.000000,551.182637
9564000.000000,1117.846677
9566000.000000,1172.378050
9568000.000000,794.181144
9570000.000000,8994.348570
9572000.000000,2236.035493
9574000.000000,2704.407283
9576000.000000,1804.041876
9578000.000000,1457.677790
9580000.000000,1559.970755
9582000.000000,1521.917217
9584000.000000,741.992877
9586000.000000,1469.265083
9588000.000000,601.063493
9590000.000000,584.615269
9592000.000000,557.940973
9594000.000000,995.658301
9596000.000000,1594.813035
9598000.000000,1976.884625
9600000.000000,2061.766590
9602000.000000,504.215582
9604000.000000,1244.848675
9606000.000000,1071.745951
9608000.000000,1501.058377
9610000.000000,1549.798802
9612000.000000,1081.865670
9614000.000000,3812.851903
9616000.000000,4999.475374
9618000.000000,1079.540579
9620000.000000,15848.193534
9622000.000000,2602.708128
9624000.000000,1052.520518
9626000.000000,1822.917103
9628000.000000,723.689657
9630000.000000,455.175239
9632000.000000,859.527657
9634000.000000,398.934183
9636000.000000,442.466531
9638000.000000,449.507337
9640000.000000,314.348783
9642000.000000,161.953473
9644000.000000,2229.959054
9646000.000000,2574.194484
9648000.000000,2254.967551
9650000.000000,384.609898
9652000.000000,1424.067679
9654000.000000,962.518843
9656000.000000,1503.743189
9658000.000000,1388.635529
9660000.000000,194.057700
9662000.000000,1101.867067
9664000.000000,137.268371
9666000.000000,1609.673290
9668000.000000,309.567290
9670000.000000,2308.445125
9672000.000000,1764.598493
9674000.000000,482.353437
9676000.000000,717.011688
9678000.000000,1760.713337
9680000.000000,1131.004782
9682000.000000,848.920933
9684000.000000,775.052833
9686000.000000,785.172992
9688000.000000,795.658161
9690000.000000,576.763227
9692000.000000,846.880095
9694000.000000,149.470143
9696000.000000,1281.823692
9698000.000000,1710.283987
9700000.000000,925.917648
9702000.000000,1186.418473
9704000.000000,800.122064
9706000.000000,613.565245
9708000.000000,768.038079
9710000.000000,61.775003
9712000.000000,346.552458
9714000.000000,1238.253520
9716000.000000,550.862811
9718000.000000,709.672526
9720000.000000,815.800512
9722000.000000,4298.822560
9724000.000000,942.253602
9726000.000000,1410.307667
9728000.000000,619.926860
9730000.000000,973.223407
9732000.000000,1310.469061
9734000.000000,582.943849
9736000.000000,816.120626
9738000.000000,649.622719
9740000.000000,389.412076
9742000.000000,871.668015
9744000.000000,685.589413
9746000.000000,1644.286714
9748000.000000,590.401866
9750000.000000,1273.608380
9752000.000000,763.844010
9754000.000000,2035.868783
9756000.000000,1288.066555
9758000.000000,1150.866966
9760000.000000,1265.922133
9762000.000000,1070.113004
9764000.000000,1587.461076
9766000.000000,1362.987318
9768000.000000,556.728598
9770000.000000,346.531141
9772000.000000,739.626783
9774000.000000,725.081390
9776000.000000,1484.968080
9778000.000000,1168.904996
9780000.000000,820.999915
9782000.000000,1216.375264
9784000.000000,245.240328
9786000.000000,281.924257
9788000.000000,699.200800
9790000.000000,478.587950
9792000.000000,1170.811838
9794000.000000,1324.419582
9796000.000000,2969.070855
9798000.000000,2164.198097
9800000.000000,2222.682717
9802000.000000,618.016594
9804000.000000,425.436988
9806000.000000,1135.949688
9808000.000000,584.207022
9810000.000000,1387.450413
9812000.000000,1801.312584
9814000.000000,932.696381
9816000.000000,968.314239
9818000.000000,984.333278
9820000.000000,1168.372392
9822000.000000,3194.021099
9824000.000000,2364.822815
9826000.000000,823.497609
9828000.000000,1403.497162
9830000.000000,1549.074833
9832000.000000,1323.603896
9834000.000000,1893.503590
9836000.000000,8705.219385
9838000.000000,3212.445427
9840000.000000,574.013478
9842000.000000,586.372829
9844000.000000,711.365915
9846000.000000,742.909122
9848000.000000,1668.905864
9850000.000000,325.446503
9852000.000000,1022.703089
9854000.000000,589.153940
9856000.000000,3596.149611
9858000.000000,3597.261327
9860000.000000,3698.372065
9862000.000000,5430.916902
9864000.000000,3006.982460
9866000.000000,4844.218713
9868000.000000,6213.964077
9870000.000000,1688.708615
9872000.000000,1695.804162
9874000.000000,5107.362804
9876000.000000,4454.687138
9878000.000000,2782.721287
9880000.000000,1337.164215
9882000.000000,696.611330
9884000.000000,1867.067908
9886000.000000,12899.489366
9888000.000000,798.702393
9890000.000000,303.255034
9892000.000000,561.163837
9894000.000000,902.984735
9896000.000000,1311.015780
9898000.000000,880.770735
9900000.000000,683.766556
9902000.000000,1363.269875
9904000.000000,763.865507
9906000.000000,986.276321
9908000.000000,1014.043877
9910000.000000,1455.484324
9912000.000000,559.008899
9914000.000000,1092.901601
9916000.000000,211.025487
9918000.000000,279.134008
9920000.000000,989.992706
9922000.000000,387.020013
9924000.000000,576.416233
9926000.000000,97.859714
9928000.000000,410.894218
9930000.000000,4067.338604
9932000.000000,325.290142
9934000.000000,1497.124771
9936000.000000,1880.181760
9938000.000000,3987.701355
9940000.000000,1022.100898
9942000.000000,398.363490
9944000.000000,1881.575203
9946000.000000,133.050016
9948000.000000,1354.470218
9950000.000000,1698.236394
9952000.000000,1601.106028
9954000.000000,2158.776604
9956000.000000,2955.686447
9958000.000000,1245.466937
9960000.000000,580.279546
9962000.000000,803.273652
9964000.000000,519.734474
9966000.000000,1121.218387
9968000.000000,5684.302880
9970000.000000,535.458913
9972000.000000,1183.270626
9974000.000000,1302.407760
9976000.000000,456.728559
9978000.000000,1699.829464
9980000.000000,1150.239739
9982000.000000,608.125356
9984000.000000,359.033376
9986000.000000,1735.560873
9988000.000000,1070.891835
9990000.000000,1632.503783
9992000.000000,583.481372
9994000.000000,1827.962616
9996000.000000,575.341133
9998000.000000,1434.081468
10000000.000000,1462.410780
10002000.000000,533.268830
10004000.000000,935.127598
10006000.000000,1175.994414
10008000.000000,979.778146
10010000.000000,729.414224
10012000.000000,204.769590
10014000.000000,1543.371135
10016000.000000,1362.447265
10018000.000000,1029.975133
10020000.000000,931.588432
10022000.000000,1129.295535
10024000.000000,703.626217
10026000.000000,337.146975
10028000.000000,974.126633
10030000.000000,1534.336694
10032000.000000,975.958291
10034000.000000,546.928407
10036000.000000,129.554153
10038000.000000,699.707997
10040000.000000,703.859084
10042000.000000,689.810826
10044000.000000,425.677970
10046000.000000,342.904616
10048000.000000,1234.075525
10050000.000000,909.925140
10052000.000000,2407.855295
10054000.000000,393.847112
10056000.000000,949.682527
10058000.000000,2358.452447
10060000.000000,1132.898905
10062000.000000,1134.217595
10064000.000000,2587.460730
10066000.000000,1306.307365
10068000.000000,2094.670705
10070000.000000,3343.079126
10072000.000000,2866.678070
10074000.000000,1657.635401
10076000.000000,1611.659324
10078000.000000,3082.610947
10080000.000000,4721.557957
10082000.000000,1013.576828
10084000.000000,2332.557048
10086000.000000,883.542316
10088000.000000,783.802498
10090000.000000,756.497197
10092000.000000,1003.693194
10094000.000000,661.773339
10096000.000000,4679.981367
10098000.000000,857.358377
10100000.000000,933.833464
10102000.000000,1017.330256
10104000.000000,410.520747
10106000.000000,1366.364794
10108000.000000,1519.576419
10110000.000000,480.718884
10112000.000000,368.657138
10114000.000000,5403.943820
10116000.000000,3654.443773
10118000.000000,3372.311596
10120000.000000,5890.665343
10122000.000000,2173.482275
10124000.000000,8112.971121
10126000.000000,966.286653
10128000.000000,2071.573041
10130000.000000,2082.752105
10132000.000000,438.038652
10134000.000000,804.332661
10136000.000000,478.988445
10138000.000000,185.967008
10140000.000000,450.503405
10142000.000000,1940.624659
10144000.000000,1770.569068
10146000.000000,889.784944
10148000.000000,2258.026385
10150000.000000,728.697897
10152000.000000,1270.668080
10154000.000000,1836.618274
10156000.000000,1582.768454
10158000.000000,361.869293
10160000.000000,983.003635
10162000.000000,2305.813938
10164000.000000,495.495825
10166000.000000,664.133762
10168000.000000,1377.315006
10170000.000000,109.247147
10172000.000000,1549.375488
10174000.000000,594.579729
10176000.000000,975.865700
10178000.000000,225.384135
10180000.000000,961.259205
10182000.000000,1289.673095
10184000.000000,968.433010
10186000.000000,1295.043491
10188000.000000,482.596234
10190000.000000,991.379600
10192000.000000,2304.229104
10194000.000000,5473.415187
10196000.000000,2208.598528
10198000.000000,283.245402
10200000.000000,655.566088
10202000.000000,980.058050
10204000.000000,761.470605
10206000.000000,1213.168814
10208000.000000,620.927925
10210000.000000,1545.858989
10212000.000000,849.077565
10214000.000000,1946.414977
10216000.000000,3199.017214
10218000.000000,519.859888
10220000.000000,1170.762798
10222000.000000,688.646449
10224000.000000,753.650000
10226000.000000,967.466843
10228000.000000,1507.811618
10230000.000000,1574.174542
10232000.000000,5575.590111
10234000.000000,866.329911
10236000.000000,627.761585
10238000.000000,686.107007
10240000.000000,1774.899609
10242000.000000,2264.972419
10244000.000000,1905.876522
10246000.000000,1217.548960
10248000.000000,1084.114831
10250000.000000,1121.164263
10252000.000000,731.508447
10254000.000000,599.140855
10256000.000000,679.138615
10258000.000000,1360.952195
10260000.000000,674.923322
10262000.000000,789.009117
10264000.000000,108.112586
10266000.000000,932.522061
10268000.000000,1373.699895
