Frequency,Power
14446000.000000,134.828819
14454000.000000,168.252764
14462000.000000,284.669536
14470000.000000,90.418663
14478000.000000,179.158675
14486000.000000,190.468349
14494000.000000,187.738286
14502000.000000,291.359754
14510000.000000,223.722075
14518000.000000,380.457523
14526000.000000,266.412024
14534000.000000,319.253490
14542000.000000,475.204974
14550000.000000,716.777864
14558000.000000,604.926158
14566000.000000,423.755516
14574000.000000,687.599993
14582000.000000,151.926446
14590000.000000,297.784737
14598000.000000,179.457839
14606000.000000,158.562836
14614000.000000,216.218574
14622000.000000,244.490580
14630000.000000,295.266958
14638000.000000,209.268801
14646000.000000,144.893481
14654000.000000,416.547683
14662000.000000,234.210635
14670000.000000,183.828020
14678000.000000,333.630425
14686000.000000,293.626618
14694000.000000,443.676890
14702000.000000,309.378833
14710000.000000,412.014314
14718000.000000,2200.366953
14726000.000000,358.103131
14734000.000000,295.383857
14742000.000000,330.604533
14750000.000000,1057.387041
14758000.000000,3386.616511
14766000.000000,1215.836024
14774000.000000,679.648225
14782000.000000,594.228069
14790000.000000,783.870797
14798000.000000,664.841467
14806000.000000,1159.407139
14814000.000000,956.798604
14822000.000000,698.894785
14830000.000000,751.568300
14838000.000000,4456.801257
14846000.000000,1434.563612
14854000.000000,675.234520
14862000.000000,503.085421
14870000.000000,883.273693
14878000.000000,7211.452731
14886000.000000,2825.830386
14894000.000000,2301.218437
14902000.000000,3499.385014
14910000.000000,6389.808585
14918000.000000,14409.616189
14926000.000000,15140.469742
14934000.000000,2047.652094
14942000.000000,728.684611
14950000.000000,2721.966197
14958000.000000,7326.006171
14966000.000000,12703.218021
14974000.000000,10447.752199
14982000.000000,8248.261045
14990000.000000,4417.689826
