Frequency,Power
13750000.000000,173.665895
13758000.000000,431.789555
13766000.000000,281.263066
13774000.000000,255.661671
13782000.000000,321.922724
13790000.000000,150.078066
13798000.000000,243.883530
13806000.000000,265.901745
13814000.000000,177.470046
13822000.000000,118.506231
13830000.000000,420.893531
13838000.000000,171.055392
13846000.000000,244.548227
13854000.000000,41.578216
13862000.000000,180.170330
13870000.000000,31.890785
13878000.000000,192.944322
13886000.000000,163.720239
13894000.000000,181.473347
13902000.000000,255.654492
13910000.000000,58.693211
13918000.000000,145.917567
13926000.000000,343.591073
13934000.000000,266.684578
13942000.000000,217.710507
13950000.000000,57.576728
13958000.000000,423.408455
13966000.000000,386.023592
13974000.000000,159.800019
13982000.000000,241.308109
13990000.000000,296.284117
13998000.000000,531.847618
14006000.000000,499.810349
14014000.000000,350.698219
14022000.000000,469.318423
14030000.000000,334.459980
14038000.000000,406.777909
14046000.000000,100.962177
14054000.000000,311.507219
14062000.000000,767.409731
14070000.000000,1107.733263
14078000.000000,298.708575
14086000.000000,313.844698
14094000.000000,214.393858
14102000.000000,127.007354
14110000.000000,145.962512
14118000.000000,103.927298
14126000.000000,123.773236
14134000.000000,3767.186484
14142000.000000,580.682977
14150000.000000,303.820729
14158000.000000,194.838297
14166000.000000,102.564027
14174000.000000,257.219807
14182000.000000,518.945714
14190000.000000,2055.018828
14198000.000000,368.572317
14206000.000000,459.341044
14214000.000000,455.041425
14222000.000000,749.673541
14230000.000000,2110.502728
14238000.000000,2397.214941
14246000.000000,6051.057238
14254000.000000,227.047362
14262000.000000,287.402946
14270000.000000,251.732893
14278000.000000,252.998792
14286000.000000,446.910594
14294000.000000,339.969343
14302000.000000,78.205110
14310000.000000,287.205091
14318000.000000,488.953513
14326000.000000,298.650377
14334000.000000,453.365401
14342000.000000,1482.688868
14350000.000000,416.486530
14358000.000000,407.873945
14366000.000000,248.817541
14374000.000000,605.482925
14382000.000000,195.026979
14390000.000000,208.967849
14398000.000000,273.162922
14406000.000000,105.439040
14414000.000000,531.177545
14422000.000000,395.074087
14430000.000000,634.019803
14438000.000000,311.171559
14446000.000000,185.620214
14454000.000000,353.409745
14462000.000000,307.248299
14470000.000000,371.490228
14478000.000000,496.965169
14486000.000000,59.769114
14494000.000000,255.386640
14502000.000000,445.499934
14510000.000000,289.774194
14518000.000000,370.157816
14526000.000000,545.804895
14534000.000000,173.498548
14542000.000000,165.170424
14550000.000000,315.465642
14558000.000000,260.182953
14566000.000000,395.127952
14574000.000000,454.389957
14582000.000000,127.379973
14590000.000000,362.701509
14598000.000000,582.093946
14606000.000000,760.612382
14614000.000000,1878.524175
14622000.000000,461.938951
14630000.000000,153.462083
14638000.000000,114.951678
14646000.000000,420.583141
14654000.000000,1227.279870
14662000.000000,1026.279429
14670000.000000,965.391284
14678000.000000,254.270752
14686000.000000,547.475152
14694000.000000,392.313454
14702000.000000,683.712078
14710000.000000,1587.532474
14718000.000000,955.389142
14726000.000000,553.232700
14734000.000000,180.430546
14742000.000000,326.392883
14750000.000000,154.655651
14758000.000000,268.594667
14766000.000000,236.200624
14774000.000000,189.050825
14782000.000000,97.662732
14790000.000000,260.914187
14798000.000000,338.197633
14806000.000000,132.182355
14814000.000000,148.481236
14822000.000000,246.888134
14830000.000000,226.670808
14838000.000000,283.015090
14846000.000000,300.039111
14854000.000000,414.092773
14862000.000000,137.385412
14870000.000000,100.575775
14878000.000000,193.699165
14886000.000000,272.203141
14894000.000000,775.533395
14902000.000000,148.565096
14910000.000000,49193.911614
14918000.000000,78.232521
14926000.000000,355.945429
14934000.000000,537.817341
14942000.000000,101.210050
14950000.000000,120.865216
14958000.000000,122.262578
14966000.000000,382.390228
14974000.000000,106.172289
14982000.000000,421.425409
14990000.000000,268.113150
14998000.000000,559.612938
15006000.000000,3263.623837
15014000.000000,494.953971
15022000.000000,1132.709669
15030000.000000,370.931072
15038000.000000,173.732569
15046000.000000,304.241183
15054000.000000,126.359304
15062000.000000,243.812720
15070000.000000,59.258927
15078000.000000,592.970252
15086000.000000,184.315895
15094000.000000,180.374417
15102000.000000,88.952371
15110000.000000,401.433203
15118000.000000,129.472750
15126000.000000,190.227420
15134000.000000,167.212790
15142000.000000,119.828129
15150000.000000,291.249408
15158000.000000,164.608726
15166000.000000,203.694588
15174000.000000,478.036036
15182000.000000,228.183899
15190000.000000,699.144752
15198000.000000,153.491327
15206000.000000,244.463212
15214000.000000,523.650441
15222000.000000,526.707616
15230000.000000,268.794269
15238000.000000,558.186723
15246000.000000,115.825524
15254000.000000,165.405627
15262000.000000,192.907854
15270000.000000,251.813171
15278000.000000,249.776842
15286000.000000,243.087363
15294000.000000,910.910958
15302000.000000,196.715024
15310000.000000,314.577245
15318000.000000,131.126086
15326000.000000,242.157138
15334000.000000,3456.080049
15342000.000000,250.379916
15350000.000000,130.009317
15358000.000000,230.815838
15366000.000000,48.532584
15374000.000000,184.586627
15382000.000000,207.719140
15390000.000000,381.172283
15398000.000000,47.128030
15406000.000000,391.609659
15414000.000000,289.340563
15422000.000000,148.052599
15430000.000000,151.058897
15438000.000000,155.740471
15446000.000000,45.675898
15454000.000000,130.997665
15462000.000000,70.422613
15470000.000000,307.545634
15478000.000000,715.566082
15486000.000000,2212.849680
15494000.000000,316.407148
15502000.000000,156.515728
15510000.000000,208.728956
15518000.000000,140.935393
15526000.000000,698.822901
15534000.000000,650.962392
15542000.000000,150.691631
15550000.000000,172.656144
15558000.000000,32.772532
15566000.000000,246.124078
15574000.000000,148.517167
15582000.000000,70.909652
15590000.000000,94.059388
15598000.000000,182.041229
15606000.000000,225.411099
15614000.000000,143.010610
15622000.000000,47.865000
15630000.000000,40.311906
15638000.000000,220.903995
15646000.000000,26.030636
15654000.000000,60.362820
15662000.000000,46.437975
15670000.000000,61.693320
15678000.000000,104.060926
15686000.000000,123.669331
15694000.000000,152.704006
15702000.000000,242.214666
15710000.000000,214.948897
15718000.000000,268.034072
15726000.000000,112.452898
15734000.000000,131.179636
15742000.000000,219.325184
15750000.000000,377.836892
15758000.000000,626.953176
15766000.000000,169.532096
15774000.000000,64.201587
15782000.000000,249.737974
15790000.000000,127.033798
15798000.000000,167.461438
15806000.000000,307.936463
15814000.000000,1919.817643
15822000.000000,434.668420
15830000.000000,475.175630
15838000.000000,289.131483
15846000.000000,540.973311
15854000.000000,268.234016
15862000.000000,292.534112
15870000.000000,246.464254
15878000.000000,703.229469
15886000.000000,1093.608200
15894000.000000,2757.500443
15902000.000000,1981.286587
15910000.000000,923.431760
15918000.000000,357.317319
15926000.000000,426.747490
15934000.000000,121.545898
15942000.000000,379.926676
