Frequency,Power
12604000.000000,2147483647.000000
12612000.000000,2147483647.000000
12620000.000000,2147483647.000000
12628000.000000,2147483647.000000
12636000.000000,2147483647.000000
12644000.000000,2147483647.000000
12652000.000000,2147483647.000000
12660000.000000,2147483647.000000
12668000.000000,2147483647.000000
12676000.000000,2147483647.000000
12684000.000000,2147483647.000000
12692000.000000,2147483647.000000
12700000.000000,2147483647.000000
12708000.000000,2147483647.000000
12716000.000000,2147483647.000000
12724000.000000,2147483647.000000
12732000.000000,2147483647.000000
12740000.000000,2147483647.000000
12748000.000000,2147483647.000000
12756000.000000,2147483647.000000
12764000.000000,2147483647.000000
12772000.000000,2147483647.000000
12780000.000000,2147483647.000000
12788000.000000,2147483647.000000
12796000.000000,2147483647.000000
12804000.000000,2147483647.000000
12812000.000000,2147483647.000000
12820000.000000,2147483647.000000
12828000.000000,2147483647.000000
12836000.000000,2147483647.000000
12844000.000000,2147483647.000000
12852000.000000,2147483647.000000
12860000.000000,2147483647.000000
12868000.000000,2147483647.000000
12876000.000000,2147483647.000000
12884000.000000,2147483647.000000
12892000.000000,2147483647.000000
12900000.000000,2147483647.000000
12908000.000000,2147483647.000000
12916000.000000,2147483647.000000
12924000.000000,2147483647.000000
12932000.000000,2147483647.000000
12940000.000000,2147483647.000000
12948000.000000,2147483647.000000
12956000.000000,2147483647.000000
12964000.000000,2147483647.000000
12972000.000000,2147483647.000000
12980000.000000,2147483647.000000
12988000.000000,2147483647.000000
12996000.000000,2147483647.000000
13004000.000000,2147483647.000000
13012000.000000,2147483647.000000
13020000.000000,2147483647.000000
13028000.000000,2147483647.000000
13036000.000000,2147483647.000000
13044000.000000,2147483647.000000
13052000.000000,2147483647.000000
13060000.000000,2147483647.000000
13068000.000000,2147483647.000000
13076000.000000,2147483647.000000
13084000.000000,2147483647.000000
13092000.000000,2147483647.000000
13100000.000000,2147483647.000000
13108000.000000,2147483647.000000
13116000.000000,2147483647.000000
13124000.000000,2147483647.000000
13132000.000000,2147483647.000000
13140000.000000,2147483647.000000
13148000.000000,2147483647.000000
13156000.000000,2147483647.000000
13164000.000000,2147483647.000000
13172000.000000,2147483647.000000
13180000.000000,2147483647.000000
13188000.000000,2147483647.000000
13196000.000000,2147483647.000000
13204000.000000,2147483647.000000
13212000.000000,2147483647.000000
13220000.000000,2147483647.000000
13228000.000000,2147483647.000000
13236000.000000,2147483647.000000
13244000.000000,2147483647.000000
13252000.000000,2147483647.000000
13260000.000000,2147483647.000000
13268000.000000,2147483647.000000
13276000.000000,2147483647.000000
