Frequency,Power
15550000.000000,464.067048
15558000.000000,679.709579
15566000.000000,650.255721
15574000.000000,1389.874691
15582000.000000,1320.033074
15590000.000000,626.307768
15598000.000000,987.860086
15606000.000000,1244.209500
15614000.000000,580.522241
15622000.000000,558.171932
15630000.000000,480.688361
15638000.000000,575.294441
15646000.000000,402.637759
15654000.000000,450.331196
15662000.000000,417.797462
15670000.000000,485.016303
15678000.000000,470.877523
15686000.000000,530.844000
15694000.000000,517.512124
15702000.000000,470.682331
15710000.000000,578.072064
15718000.000000,433.517414
15726000.000000,571.075101
15734000.000000,363.856613
15742000.000000,613.384311
15750000.000000,937.840166
15758000.000000,409.405524
15766000.000000,240.967947
15774000.000000,450.963972
15782000.000000,452.024038
15790000.000000,335.936970
15798000.000000,302.168133
15806000.000000,315.056480
15814000.000000,861.554572
15822000.000000,400.592339
15830000.000000,429.085657
15838000.000000,503.542949
15846000.000000,1182.509189
15854000.000000,708.523532
15862000.000000,361.113823
15870000.000000,286.965557
15878000.000000,303.351468
15886000.000000,433.495141
15894000.000000,927.448678
15902000.000000,769.737010
15910000.000000,479.285879
15918000.000000,216.153334
15926000.000000,404.921700
15934000.000000,217.772337
15942000.000000,531.060251
